feature_name,value,algorithm,value_type,label,label_index
cirs12,0.4508686134025348,linear_only_svm,weight,"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",16
raised,0.4320515179885045,linear_only_svm,weight,"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",16
paperandpencil,0.4296980096401135,linear_only_svm,weight,"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",16
ief,0.4212530510066969,linear_only_svm,weight,"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",16
statement,0.4059804363035599,linear_only_svm,weight,"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",16
slimcard,0.3953894799477243,linear_only_svm,weight,"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",16
sbfix,0.3517417087327135,linear_only_svm,weight,"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",16
adsorb,0.3498580239925589,linear_only_svm,weight,"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",16
transmissionblocking,0.3434702221886562,linear_only_svm,weight,"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",16
ringed,0.3423957785003348,linear_only_svm,weight,"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",16
30x,0.3389956610544226,linear_only_svm,weight,"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",16
bloodtest,0.3300244031289784,linear_only_svm,weight,"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",16
redirected,0.2967301114327321,linear_only_svm,weight,"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",16
m19164,0.2705976243872232,linear_only_svm,weight,"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",16
gp1,0.2632726146683486,linear_only_svm,weight,"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",16
orotate,0.2535388524791055,linear_only_svm,weight,"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",16
nterminal,0.2482293082766027,linear_only_svm,weight,"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",16
londonroyal,0.2327346494803249,linear_only_svm,weight,"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",16
tr12,0.2145181943613259,linear_only_svm,weight,"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",16
endofstudy,0.2132348525088118,linear_only_svm,weight,"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",16
2x121,0.2059647670418651,linear_only_svm,weight,"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",16
alktki,0.2056340328304154,linear_only_svm,weight,"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",16
pmh,0.1889849182132344,linear_only_svm,weight,"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",16
mpmri,0.1876286047009346,linear_only_svm,weight,"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",16
wp4v1,0.1625520984550189,linear_only_svm,weight,"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",16
planner,0.1509621254781895,linear_only_svm,weight,"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",16
nonmedicated,0.1352824503879275,linear_only_svm,weight,"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",16
pmdi,0.1345093519702086,linear_only_svm,weight,"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",16
thailand,0.1300427317701496,linear_only_svm,weight,"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",16
bonta,0.1170617572491512,linear_only_svm,weight,"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",16
17kcal,0.1132717849618611,linear_only_svm,weight,"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",16
detailed,0.1110926629991009,linear_only_svm,weight,"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",16
saturn,0.0928229194218173,linear_only_svm,weight,"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",16
hpa1a,0.0898373721716319,linear_only_svm,weight,"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",16
inversus,0.0893342708397861,linear_only_svm,weight,"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",16
jointundertaking,0.0862500066230961,linear_only_svm,weight,"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",16
1mmhg0133kpa,0.0790970573104407,linear_only_svm,weight,"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",16
vicious,0.0634747884983089,linear_only_svm,weight,"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",16
preliminarily,0.0582278438267811,linear_only_svm,weight,"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",16
infectious,0.0469710925390072,linear_only_svm,weight,"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",16
heated,0.0456372018992308,linear_only_svm,weight,"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",16
clinicianinvestigator,0.038393737524088,linear_only_svm,weight,"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",16
antagonistagonist,0.0270620170817738,linear_only_svm,weight,"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",16
laborious,0.0259591918983376,linear_only_svm,weight,"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",16
disorganisation,0.0257937962605879,linear_only_svm,weight,"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",16
shrunken,0.0222611469054669,linear_only_svm,weight,"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",16
erasmus,0.0172188255855998,linear_only_svm,weight,"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",16
phoebe,0.0155434058229584,linear_only_svm,weight,"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",16
mononuclear,0.0076855150276607,linear_only_svm,weight,"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",16
screeningrescreening,0.0026443659972038,linear_only_svm,weight,"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",16
publication,0.0017116530162957,linear_only_svm,weight,"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",16
advmetastaticbreast,0.001655390977735,linear_only_svm,weight,"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",16
novalgen,0.0006728674677705,linear_only_svm,weight,"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",16
mefenamic,0.0001539100084436,linear_only_svm,weight,"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",16
mcidementia,-0.004326917770231,linear_only_svm,weight,"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",16
acreuropean,-0.0096546921650153,linear_only_svm,weight,"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",16
itemsstarpu,-0.0128440079223137,linear_only_svm,weight,"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",16
neutropenia,-0.0285768367969649,linear_only_svm,weight,"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",16
ncmp,-0.0292200187631179,linear_only_svm,weight,"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",16
jaki,-0.0302181978801106,linear_only_svm,weight,"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",16
alanineaminotransferase,-0.0340257933182598,linear_only_svm,weight,"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",16
vllrmds,-0.0571533317879545,linear_only_svm,weight,"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",16
18apr2021,-0.0574827350086929,linear_only_svm,weight,"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",16
translucency,-0.08541547250302,linear_only_svm,weight,"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",16
suture,-0.090332203566007,linear_only_svm,weight,"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",16
polycentric,-0.0942400135924295,linear_only_svm,weight,"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",16
prothombin,-0.0994655864526937,linear_only_svm,weight,"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",16
cleaner,-0.1075626482374608,linear_only_svm,weight,"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",16
pah,-0.112300397012201,linear_only_svm,weight,"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",16
affectsa,-0.1515038794394082,linear_only_svm,weight,"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",16
diseases10,-0.1525497981938921,linear_only_svm,weight,"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",16
apodespan,-0.1627330974410702,linear_only_svm,weight,"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",16
cd20negative,-0.1689225297397905,linear_only_svm,weight,"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",16
ice,-0.1846545297405172,linear_only_svm,weight,"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",16
usingthe,-0.1858241602769114,linear_only_svm,weight,"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",16
dipeptidyl,-0.190235119442025,linear_only_svm,weight,"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",16
ren001,-0.1919321220896931,linear_only_svm,weight,"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",16
restorative,-0.2020981203992055,linear_only_svm,weight,"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",16
risklow,-0.2082176750697114,linear_only_svm,weight,"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",16
hemicolectomy,-0.2083632356273196,linear_only_svm,weight,"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",16
manic,-0.2171301620026849,linear_only_svm,weight,"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",16
hospitalised,-0.2259777221620083,linear_only_svm,weight,"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",16
